Fondsposition per,"13.Okt.2020"
 
Emittententicker,Name,Anlageklasse,Gewichtung (%),Kurs,Nominale,Marktwert,Nominalwert,Sektor,ISIN,Börse,Standort,Marktwährung
"MU","MICRON TECHNOLOGY INC","Aktien","0,13","51,85","120.599","6.253.058","6.253.058,15","IT","US5951121038","NASDAQ","Vereinigte Staaten","USD"
"GE","GENERAL ELECTRIC","Aktien","0,13","6,72","930.355","6.251.986","6.251.985,60","Industrie","US3696041033","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"BAS","BASF N","Aktien","0,12","63,81","96.873","6.180.996","6.180.996,49","Materialien","DE000BASF111","Xetra","Deutschland","EUR"
"ICE","INTERCONTINENTAL EXCHANGE INC","Aktien","0,12","102,65","60.089","6.168.136","6.168.135,85","Financials","US45866F1049","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"TFC","TRUIST FINANCIAL CORP","Aktien","0,12","42,60","143.459","6.111.353","6.111.353,40","Financials","US89832Q1094","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SHW","SHERWIN WILLIAMS","Aktien","0,12","697,18","8.763","6.109.388","6.109.388,34","Materialien","US8243481061","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MELI","MERCADOLIBRE INC","Aktien","0,12","1.269,17","4.793","6.083.132","6.083.131,81","Zyklische Konsumgüter ","US58733R1023","NASDAQ","Vereinigte Staaten","USD"
"BSX","BOSTON SCIENTIFIC CORP","Aktien","0,12","40,92","148.566","6.079.321","6.079.320,72","Gesundheitsversorgung","US1011371077","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"BP.","BP PLC","Aktien","0,12","2,77","2.189.619","6.060.791","6.060.790,73","Energie","GB0007980591","London Stock Exchange","Vereinigtes Königreich","GBP"
"DG","DOLLAR GENERAL CORP","Aktien","0,12","223,00","27.055","6.033.265","6.033.265,00","Zyklische Konsumgüter ","US2566771059","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"DTE","DEUTSCHE TELEKOM N AG","Aktien","0,12","17,07","352.377","6.015.042","6.015.041,56","Kommunikation","DE0005557508","Xetra","Deutschland","EUR"
"PGR","PROGRESSIVE CORP","Aktien","0,12","100,27","59.572","5.973.284","5.973.284,44","Financials","US7433151039","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"HUM","HUMANA INC","Aktien","0,12","432,81","13.795","5.970.614","5.970.613,95","Gesundheitsversorgung","US4448591028","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"NSC","NORFOLK SOUTHERN CORP","Aktien","0,12","214,98","27.499","5.911.735","5.911.735,02","Industrie","US6558441084","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SCHW","CHARLES SCHWAB CORP","Aktien","0,12","37,61","155.890","5.863.023","5.863.022,90","Financials","US8085131055","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"4502","TAKEDA PHARMACEUTICAL LTD","Aktien","0,12","35,05","166.089","5.821.417","5.821.416,70","Gesundheitsversorgung","JP3463000004","Tokyo Stock Exchange","Japan","JPY"
"GPN","GLOBAL PAYMENTS INC","Aktien","0,12","180,03","31.944","5.750.878","5.750.878,32","IT","US37940X1028","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"LRCX","LAM RESEARCH CORP","Aktien","0,12","374,19","15.349","5.743.442","5.743.442,31","IT","US5128071082","NASDAQ","Vereinigte Staaten","USD"
"ADSK","AUTODESK INC","Aktien","0,11","244,09","23.333","5.695.352","5.695.351,97","IT","US0527691069","NASDAQ","Vereinigte Staaten","USD"
"RDSA","ROYAL DUTCH SHELL PLC","Aktien","0,11","12,76","444.972","5.677.284","5.677.284,28","Energie","GB00B03MLX29","London Stock Exchange","Vereinigtes Königreich","GBP"
"ECL","ECOLAB INC","Aktien","0,11","201,05","28.050","5.639.453","5.639.452,50","Materialien","US2788651006","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ZURN","ZURICH INSURANCE GROUP AG","Aktien","0,11","347,01","16.241","5.635.830","5.635.829,61","Financials","CH0011075394","Six Swiss Exchange Ag","Schweiz","CHF"
"EW","EDWARDS LIFESCIENCES CORP","Aktien","0,11","83,94","67.103","5.632.626","5.632.625,82","Gesundheitsversorgung","US28176E1082","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"KMB","KIMBERLY CLARK CORP","Aktien","0,11","154,22","36.331","5.602.967","5.602.966,82","Nichtzyklische Konsumgüter","US4943681035","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"DAI","DAIMLER AG","Aktien","0,11","57,40","97.409","5.591.160","5.591.159,71","Zyklische Konsumgüter ","DE0007100000","Xetra","Deutschland","EUR"
"USB","US BANCORP","Aktien","0,11","38,42","145.452","5.588.266","5.588.265,84","Financials","US9029733048","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"CB","CHUBB LTD","Aktien","0,11","118,57","47.126","5.587.730","5.587.729,82","Financials","CH0044328745","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"BAYN","BAYER AG","Aktien","0,11","52,55","105.531","5.546.118","5.546.118,39","Gesundheitsversorgung","DE000BAY0017","Xetra","Deutschland","EUR"
"ABBN","ABB LTD","Aktien","0,11","26,76","204.145","5.462.186","5.462.185,65","Industrie","CH0012221716","Six Swiss Exchange Ag","Schweiz","CHF"
"6098","RECRUIT HOLDINGS LTD","Aktien","0,11","40,92","133.000","5.443.000","5.442.999,95","Industrie","JP3970300004","Tokyo Stock Exchange","Japan","JPY"
"ABX","BARRICK GOLD CORP","Aktien","0,11","27,97","194.509","5.440.449","5.440.448,85","Materialien","CA0679011084","Toronto Stock Exchange","Kanada","CAD"
"ILMN","ILLUMINA INC","Aktien","0,11","345,14","15.681","5.412.140","5.412.140,34","Gesundheitsversorgung","US4523271090","NASDAQ","Vereinigte Staaten","USD"
"NEM","NEWMONT","Aktien","0,11","62,76","85.835","5.387.005","5.387.004,60","Materialien","US6516391066","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"KER","KERING SA","Aktien","0,11","691,96","7.749","5.361.971","5.361.970,76","Zyklische Konsumgüter ","FR0000121485","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"NOC","NORTHROP GRUMMAN CORP","Aktien","0,11","312,60","17.045","5.328.267","5.328.267,00","Industrie","US6668071029","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MCO","MOODYS CORP","Aktien","0,10","293,41","17.741","5.205.387","5.205.386,81","Financials","US6153691059","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"BNS","BANK OF NOVA SCOTIA","Aktien","0,10","42,75","121.582","5.197.702","5.197.702,21","Financials","CA0641491075","Toronto Stock Exchange","Kanada","CAD"
"AON","AON PLC CLASS A","Aktien","0,10","210,89","24.640","5.196.330","5.196.329,60","Financials","IE00BLP1HW54","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"PNC","PNC FINANCIAL SERVICES GROUP INC","Aktien","0,10","112,51","46.043","5.180.298","5.180.297,93","Financials","US6934751057","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"WM","WASTE MANAGEMENT INC","Aktien","0,10","115,50","44.297","5.116.304","5.116.303,50","Industrie","US94106L1098","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"EL","ESTEE LAUDER INC CLASS A","Aktien","0,10","223,02","22.826","5.090.655","5.090.654,52","Nichtzyklische Konsumgüter","US5184391044","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"LONN","LONZA GROUP AG","Aktien","0,10","612,83","8.178","5.011.687","5.011.687,46","Gesundheitsversorgung","CH0013841017","Six Swiss Exchange Ag","Schweiz","CHF"
"WBC","WESTPAC BANKING CORPORATION CORP","Aktien","0,10","13,59","368.037","5.001.468","5.001.468,25","Financials","AU000000WBC1","Asx - All Markets","Australien","AUD"
"BIIB","BIOGEN INC","Aktien","0,10","291,46","17.050","4.969.393","4.969.393,00","Gesundheitsversorgung","US09062X1037","NASDAQ","Vereinigte Staaten","USD"
"PRX","PROSUS NV","Aktien","0,10","97,19","51.071","4.963.761","4.963.761,27","Zyklische Konsumgüter ","NL0013654783","Euronext Amsterdam","Niederlande","EUR"
"DPW","DEUTSCHE POST AG","Aktien","0,10","48,70","101.391","4.937.982","4.937.981,79","Industrie","DE0005552004","Xetra","Deutschland","EUR"
"8306","MITSUBISHI UFJ FINANCIAL GROUP INC","Aktien","0,10","4,05","1.218.500","4.937.041","4.937.040,79","Financials","JP3902900004","Tokyo Stock Exchange","Japan","JPY"
"4063","SHIN ETSU CHEMICAL LTD","Aktien","0,10","134,13","36.400","4.882.191","4.882.190,74","Materialien","JP3371200001","Tokyo Stock Exchange","Japan","JPY"
"ETN","EATON PLC","Aktien","0,10","107,60","45.280","4.872.128","4.872.128,00","Industrie","IE00B8KQN827","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"RDSB","ROYAL DUTCH SHELL PLC CLASS B","Aktien","0,10","12,36","394.241","4.871.824","4.871.824,33","Energie","GB00B03MM408","London Stock Exchange","Vereinigtes Königreich","GBP"
"PHIA","KONINKLIJKE PHILIPS NV","Aktien","0,10","48,47","100.178","4.855.964","4.855.964,26","Gesundheitsversorgung","NL0000009538","Euronext Amsterdam","Niederlande","EUR"
"4568","DAIICHI SANKYO LTD","Aktien","0,10","26,84","177.300","4.759.472","4.759.472,21","Gesundheitsversorgung","JP3475350009","Tokyo Stock Exchange","Japan","JPY"
"GIVN","GIVAUDAN SA","Aktien","0,10","4.455,02","1.062","4.731.234","4.731.234,41","Materialien","CH0010645932","Six Swiss Exchange Ag","Schweiz","CHF"
"BAM.A","BROOKFIELD ASSET MANAGEMENT INC CL","Aktien","0,09","34,40","137.346","4.724.895","4.724.894,74","Financials","CA1125851040","Toronto Stock Exchange","Kanada","CAD"
"ADI","ANALOG DEVICES INC","Aktien","0,09","123,59","38.232","4.725.093","4.725.092,88","IT","US0326541051","NASDAQ","Vereinigte Staaten","USD"
"NAB","NATIONAL AUSTRALIA BANK LTD","Aktien","0,09","13,87","338.723","4.697.787","4.697.787,39","Financials","AU000000NAB4","Asx - All Markets","Australien","AUD"
"DG","VINCI SA","Aktien","0,09","85,66","54.769","4.691.553","4.691.552,85","Industrie","FR0000125486","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"ROP","ROPER TECHNOLOGIES INC","Aktien","0,09","423,76","11.042","4.679.158","4.679.157,92","Industrie","US7766961061","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"6594","NIDEC CORP","Aktien","0,09","95,70","48.800","4.670.299","4.670.298,95","Industrie","JP3734800000","Tokyo Stock Exchange","Japan","JPY"
"CP","CANADIAN PACIFIC RAILWAY LTD","Aktien","0,09","317,23","14.637","4.643.312","4.643.312,25","Industrie","CA13645T1003","Toronto Stock Exchange","Kanada","CAD"
"BHP","BHP GROUP PLC","Aktien","0,09","21,43","216.684","4.642.866","4.642.866,40","Materialien","GB00BH0P3Z91","London Stock Exchange","Vereinigtes Königreich","GBP"
"IFX","INFINEON TECHNOLOGIES AG","Aktien","0,09","32,37","143.161","4.634.456","4.634.455,99","IT","DE0006231004","Xetra","Deutschland","EUR"
"AIR","AIRBUS GROUP","Aktien","0,09","74,79","61.931","4.631.559","4.631.558,88","Industrie","NL0000235190","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"ABI","ANHEUSER BUSCH INBEV NV","Aktien","0,09","58,04","79.794","4.631.152","4.631.151,84","Nichtzyklische Konsumgüter","BE0974293251","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"REL","RELX PLC","Aktien","0,09","22,19","207.216","4.597.415","4.597.414,57","Industrie","GB00B2B0DG97","London Stock Exchange","Vereinigtes Königreich","GBP"
"UBSG","UBS GROUP AG","Aktien","0,09","11,65","394.352","4.593.869","4.593.868,51","Financials","CH0244767585","Six Swiss Exchange Ag","Schweiz","CHF"
"AEP","AMERICAN ELECTRIC POWER INC","Aktien","0,09","89,23","50.993","4.550.105","4.550.105,39","Versorger","US0255371017","NASDAQ","Vereinigte Staaten","USD"
"EMR","EMERSON ELECTRIC","Aktien","0,09","68,89","65.440","4.508.162","4.508.161,60","Industrie","US2910111044","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"NG.","NATIONAL GRID PLC","Aktien","0,09","12,18","369.954","4.504.439","4.504.439,15","Versorger","GB00BDR05C01","London Stock Exchange","Vereinigtes Königreich","GBP"
"9437","NTT DOCOMO INC","Aktien","0,09","36,74","122.200","4.489.216","4.489.215,90","Kommunikation","JP3165650007","Tokyo Stock Exchange","Japan","JPY"
"DD","DUPONT DE NEMOURS INC","Aktien","0,09","58,32","76.207","4.444.392","4.444.392,24","Materialien","US26614N1028","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"9433","KDDI CORP","Aktien","0,09","25,55","173.700","4.438.168","4.438.167,91","Kommunikation","JP3496400007","Tokyo Stock Exchange","Japan","JPY"
"7741","HOYA CORP","Aktien","0,09","114,99","38.600","4.438.442","4.438.442,22","Gesundheitsversorgung","JP3837800006","Tokyo Stock Exchange","Japan","JPY"
"TRP","TC ENERGY CORP","Aktien","0,09","43,62","101.298","4.418.440","4.418.440,05","Energie","CA87807B1076","Toronto Stock Exchange","Kanada","CAD"
"BAX","BAXTER INTERNATIONAL INC","Aktien","0,09","80,10","55.137","4.416.474","4.416.473,70","Gesundheitsversorgung","US0718131099","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"DLR","DIGITAL REALTY TRUST REIT INC","Aktien","0,09","157,98","27.914","4.409.854","4.409.853,72","Immobilien","US2538681030","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"TWLO","TWILIO INC CLASS A","Aktien","0,09","337,88","13.038","4.405.279","4.405.279,44","IT","US90138F1021","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"WES","WESFARMERS LTD","Aktien","0,09","34,15","128.961","4.404.423","4.404.422,77","Zyklische Konsumgüter ","AU000000WES1","Asx - All Markets","Australien","AUD"
"GM","GENERAL MOTORS","Aktien","0,09","31,87","138.195","4.404.275","4.404.274,65","Zyklische Konsumgüter ","US37045V1008","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"8035","TOKYO ELECTRON LTD","Aktien","0,09","272,37","16.100","4.385.223","4.385.222,91","IT","JP3571400005","Tokyo Stock Exchange","Japan","JPY"
"BNP","BNP PARIBAS SA","Aktien","0,09","37,79","114.807","4.338.134","4.338.134,04","Financials","FR0000131104","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"6367","DAIKIN INDUSTRIES LTD","Aktien","0,09","179,99","24.100","4.337.703","4.337.703,13","Industrie","JP3481800005","Tokyo Stock Exchange","Japan","JPY"
"DOCU","DOCUSIGN INC","Aktien","0,09","238,21","18.202","4.335.898","4.335.898,42","IT","US2561631068","NASDAQ","Vereinigte Staaten","USD"
"VEEV","VEEVA SYSTEMS INC CLASS A","Aktien","0,09","308,55","13.983","4.314.455","4.314.454,65","Gesundheitsversorgung","US9224751084","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"LULU","LULULEMON ATHLETICA INC","Aktien","0,09","356,29","12.090","4.307.546","4.307.546,10","Zyklische Konsumgüter ","US5500211090","NASDAQ","Vereinigte Staaten","USD"
"WDAY","WORKDAY INC CLASS A","Aktien","0,09","232,90","18.479","4.303.759","4.303.759,10","IT","US98138H1014","NASDAQ","Vereinigte Staaten","USD"
"EBAY","EBAY INC","Aktien","0,09","57,59","74.414","4.285.502","4.285.502,26","Zyklische Konsumgüter ","US2786421030","NASDAQ","Vereinigte Staaten","USD"
"BMO","BANK OF MONTREAL","Aktien","0,09","61,95","68.873","4.266.362","4.266.362,33","Financials","CA0636711016","Toronto Stock Exchange","Kanada","CAD"
"ANZ","AUSTRALIA AND NEW ZEALAND BANKING","Aktien","0,09","13,98","305.179","4.265.372","4.265.372,44","Financials","AU000000ANZ3","Asx - All Markets","Australien","AUD"
"LHX","L3HARRIS TECHNOLOGIES INC","Aktien","0,08","174,41","24.226","4.225.257","4.225.256,66","Industrie","US5024311095","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"VOD","VODAFONE GROUP PLC","Aktien","0,08","1,45","2.899.635","4.217.322","4.217.321,93","Kommunikation","GB00BH4HKS39","London Stock Exchange","Vereinigtes Königreich","GBP"
"CTSH","COGNIZANT TECHNOLOGY SOLUTIONS COR","Aktien","0,08","73,22","57.317","4.196.751","4.196.750,74","IT","US1924461023","NASDAQ","Vereinigte Staaten","USD"
"BN","DANONE SA","Aktien","0,08","64,59","64.814","4.186.466","4.186.465,89","Nichtzyklische Konsumgüter","FR0000120644","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"COP","CONOCOPHILLIPS","Aktien","0,08","34,88","119.333","4.162.335","4.162.335,04","Energie","US20825C1045","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"PRU","PRUDENTIAL PLC","Aktien","0,08","14,78","281.504","4.161.913","4.161.913,06","Financials","GB0007099541","London Stock Exchange","Vereinigtes Königreich","GBP"
"NXPI","NXP SEMICONDUCTORS NV","Aktien","0,08","136,84","30.188","4.130.926","4.130.925,92","IT","NL0009538784","NASDAQ","Vereinigte Staaten","USD"
"6954","FANUC CORP","Aktien","0,08","198,28","20.800","4.124.129","4.124.129,44","Industrie","JP3802400006","Tokyo Stock Exchange","Japan","JPY"
"GIS","GENERAL MILLS INC","Aktien","0,08","62,72","65.648","4.117.443","4.117.442,56","Nichtzyklische Konsumgüter","US3703341046","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"DXCM","DEXCOM INC","Aktien","0,08","400,94","10.186","4.083.975","4.083.974,84","Gesundheitsversorgung","US2521311074","NASDAQ","Vereinigte Staaten","USD"
"EL","ESSILORLUXOTTICA SA","Aktien","0,08","140,28","29.036","4.073.230","4.073.230,47","Zyklische Konsumgüter ","FR0000121667","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"PSA","PUBLIC STORAGE REIT","Aktien","0,08","235,39","17.296","4.071.305","4.071.305,44","Immobilien","US74460D1090","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"6981","MURATA MANUFACTURING LTD","Aktien","0,08","67,61","60.200","4.069.996","4.069.995,74","IT","JP3914400001","Tokyo Stock Exchange","Japan","JPY"
"EXC","EXELON CORP","Aktien","0,08","40,98","98.696","4.044.562","4.044.562,08","Versorger","US30161N1019","NASDAQ","Vereinigte Staaten","USD"
"7267","HONDA MOTOR LTD","Aktien","0,08","24,27","166.100","4.030.721","4.030.720,61","Zyklische Konsumgüter ","JP3854600008","Tokyo Stock Exchange","Japan","JPY"
"SRE","SEMPRA ENERGY","Aktien","0,08","126,55","31.538","3.991.134","3.991.133,90","Versorger","US8168511090","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"DSV","DSV PANALPINA","Aktien","0,08","172,53","23.103","3.985.884","3.985.883,97","Industrie","DK0060079531","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"ORLY","OREILLY AUTOMOTIVE INC","Aktien","0,08","469,45","8.460","3.971.547","3.971.547,00","Zyklische Konsumgüter ","US67103H1077","NASDAQ","Vereinigte Staaten","USD"
"MUV2","MUENCHENER RUECKVERSICHERUNGS-GESE","Aktien","0,08","254,96","15.561","3.967.467","3.967.467,42","Financials","DE0008430026","Xetra","Deutschland","EUR"
"VNA","VONOVIA SE","Aktien","0,08","69,99","56.309","3.941.306","3.941.305,66","Immobilien","DE000A1ML7J1","Xetra","Deutschland","EUR"
"CS","AXA SA","Aktien","0,08","18,74","210.119","3.937.362","3.937.362,45","Financials","FR0000120628","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"ADYEN","ADYEN NV","Aktien","0,08","2.015,27","1.948","3.925.747","3.925.746,74","IT","NL0012969182","Euronext Amsterdam","Niederlande","EUR"
"COF","CAPITAL ONE FINANCIAL CORP","Aktien","0,08","79,54","49.110","3.906.209","3.906.209,40","Financials","US14040H1059","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ATCO A","ATLAS COPCO CLASS A","Aktien","0,08","48,96","79.435","3.888.808","3.888.808,31","Industrie","SE0011166610","Nasdaq Omx Nordic","Schweden","SEK"
"4452","KAO CORP","Aktien","0,08","74,47","52.200","3.887.239","3.887.239,30","Nichtzyklische Konsumgüter","JP3205800000","Tokyo Stock Exchange","Japan","JPY"
"WOW","WOOLWORTHS GROUP LTD","Aktien","0,08","27,59","140.790","3.885.082","3.885.082,45","Nichtzyklische Konsumgüter","AU000000WOW2","Asx - All Markets","Australien","AUD"
"EA","ELECTRONIC ARTS INC","Aktien","0,08","132,94","29.213","3.883.576","3.883.576,22","Kommunikation","US2855121099","NASDAQ","Vereinigte Staaten","USD"
