Fondsposition per	09.Okt.2020											
HARTA	HARTALEGA HOLDINGS	Aktien	"0,11"	"4,21"	202	849.807	"849.806,58"	Gesundheitsversorgung	MYL5168OO009	Bursa Malaysia	Malaysia	MYR
384	CHINA GAS HOLDINGS LTD	Aktien	"0,11"	"2,86"	297	848.84	"848.839,68"	Versorger	BMG2109G1033	Hong Kong Exchanges And Clearing Ltd	China	HKD
788	CHINA TOWER CORP LTD H	Aktien	"0,11"	"0,17"	4.828.000	841.001	"841.001,03"	Kommunikation	CNE100003688	Hong Kong Exchanges And Clearing Ltd	China	HKD
28260	SAMSUNG C&T CORP	Aktien	"0,11"	"90,61"	9.241	837.359	"837.359,20"	Industrie	KR7028260008	Korea Exchange (Stock Market)	Korea	KRW
BHARTIARTL	BHARTI AIRTEL LTD	Aktien	"0,10"	"5,81"	141.117	820.329	"820.328,78"	Kommunikation	INE397D01024	National Stock Exchange Of India	Indien	INR
96770	SK INNOVATION LTD	Aktien	"0,10"	"125,30"	6.483	812.307	"812.307,39"	Energie	KR7096770003	Korea Exchange (Stock Market)	Korea	KRW
ADVANC.R	ADVANCED INFO SERVICE NON-VOTING D	Aktien	"0,10"	"5,70"	142.4	811.161	"811.160,99"	Kommunikation	TH0268010R11	Stock Exchange Of Thailand	Thailand	THB
VIPS	VIPSHOP HOLDINGS SPONSORED ADS REP	Aktien	"0,10"	"15,60"	51.796	808.018	"808.017,60"	Zyklische Konsumgüter 	US92763W1036	New York Stock Exchange Inc.	China	USD
1010	RIYAD BANK	Aktien	"0,10"	"5,06"	157.13	795.075	"795.075,29"	Financials	SA0007879048	Saudi Stock Exchange	Saudi-Arabien	SAR
CDR	CD PROJECT SA	Aktien	"0,10"	"100,09"	7.921	792.834	"792.833,72"	Kommunikation	PLOPTTC00011	Warsaw Stock Exchange/Equities/Main Market	Polen	PLN
BMRI	BANK MANDIRI (PERSERO)	Aktien	"0,10"	"0,38"	2.097.100	791.762	"791.762,24"	Financials	ID1000095003	Indonesia Stock Exchange	Indonesien	IDR
SSW	SIBANYE STILLWATER LTD	Aktien	"0,10"	"3,07"	257.182	789.8	"789.800,15"	Materialien	ZAE000259701	Johannesburg Stock Exchange	Südafrika	ZAR
MAYBANK	MALAYAN BANKING	Aktien	"0,10"	"1,79"	441.2	789.381	"789.381,04"	Financials	MYL1155OO000	Bursa Malaysia	Malaysia	MYR
1101	TAIWAN CEMENT CORP	Aktien	"0,10"	"1,43"	546.254	783.518	"783.518,15"	Materialien	TW0001101004	Taiwan Stock Exchange	Taiwan	TWD
OTP	OTP BANK	Aktien	"0,10"	"32,73"	23.802	778.987	"778.986,77"	Financials	HU0000061726	Budapest Stock Exchange	Ungarn	HUF
268	KINGDEE INT L SOFTWARE GROUP LTD	Aktien	"0,10"	"2,99"	259	773.653	"773.653,07"	IT	KYG525681477	Hong Kong Exchanges And Clearing Ltd	China	HKD
M&M	MAHINDRA AND MAHINDRA LTD	Aktien	"0,10"	"8,66"	89.024	770.661	"770.660,97"	Zyklische Konsumgüter 	INE101A01026	National Stock Exchange Of India	Indien	INR
9150	SAMSUNG ELECTRO MECHANICS LTD	Aktien	"0,10"	"121,83"	6.302	767.77	"767.770,21"	IT	KR7009150004	Korea Exchange (Stock Market)	Korea	KRW
2885	YUANTA FINANCIAL HOLDING LTD	Aktien	"0,10"	"0,63"	1.207.080	765.759	"765.758,86"	Financials	TW0002885001	Taiwan Stock Exchange	Taiwan	TWD
3692	HANSOH PHARMACEUTICAL GROUP LTD	Aktien	"0,10"	"4,97"	154	765.027	"765.027,32"	Gesundheitsversorgung	KYG549581067	Hong Kong Exchanges And Clearing Ltd	China	HKD
GSX	GSX TECHEDU ADR REPRESENTING CLA	Aktien	"0,10"	"114,55"	6.668	763.819	"763.819,40"	Zyklische Konsumgüter 	US36257Y1091	New York Stock Exchange Inc.	China	USD
17670	SK TELECOM LTD	Aktien	"0,10"	"208,11"	3.659	761.465	"761.465,42"	Kommunikation	KR7017670001	Korea Exchange (Stock Market)	Korea	KRW
TWD	TWD CASH	Geldmarkt	"0,10"	"3,49"	21.804.038	760.014	"760.013,87"	Cash und/oder Derivate	-	-	Taiwan	TWD
601318	PING AN INSURANCE (GROUP) OF CHINA	Aktien	"0,09"	"11,66"	64.6	753.378	"753.378,15"	Financials	CNE000001R84	Shanghai Stock Exchange	China	CNY
322	TINGYI (CAYMAN ISLANDS) HOLDINGS C	Aktien	"0,09"	"1,81"	412	745.316	"745.316,48"	Nichtzyklische Konsumgüter	KYG8878S1030	Hong Kong Exchanges And Clearing Ltd	China	HKD
3550	LG CORP	Aktien	"0,09"	"66,94"	11.105	743.383	"743.382,61"	Industrie	KR7003550001	Korea Exchange (Stock Market)	Korea	KRW
ULTRACEMCO	ULTRATECH CEMENT LTD	Aktien	"0,09"	"58,76"	12.635	742.493	"742.493,02"	Materialien	INE481G01011	National Stock Exchange Of India	Indien	INR
PLZL	POLYUS	Aktien	"0,09"	"221,61"	3.34	740.19	"740.190,33"	Materialien	RU000A0JNAA8	Standard-Classica-Forts	Russland	RUB
GLOB	GLOBANT SA	Aktien	"0,09"	"195,82"	3.77	738.241	"738.241,40"	IT	LU0974299876	New York Stock Exchange Inc.	Argentinien	USD
5880	TAIWAN COOPERATIVE FINANCIAL HOLDI	Aktien	"0,09"	"0,69"	1.066.521	737.929	"737.928,89"	Financials	TW0005880009	Taiwan Stock Exchange	Taiwan	TWD
CPI	CAPITEC LTD	Aktien	"0,09"	"64,44"	11.372	732.77	"732.770,33"	Financials	ZAE000035861	Johannesburg Stock Exchange	Südafrika	ZAR
600036	CHINA MERCHANTS BANK LTD A	Aktien	"0,09"	"5,42"	135	731.215	"731.215,47"	Financials	CNE000001B33	Shanghai Stock Exchange	China	CNY
RENT3	LOCALIZA RENT A CAR SA	Aktien	"0,09"	"10,88"	66.369	722.205	"722.204,80"	Industrie	BRRENTACNOR4	XBSP	Brasilien	BRL
4938	PEGATRON CORP	Aktien	"0,09"	"2,23"	323	720.555	"720.554,92"	IT	TW0004938006	Taiwan Stock Exchange	Taiwan	TWD
EMIRATESNBD	EMIRATES NBD	Aktien	"0,09"	"2,86"	251.399	718.645	"718.644,62"	Financials	AEE000801010	Dubai Financial Market	Ver. Arabische Emirate	AED
3034	NOVATEK MICROELECTRONICS CORP	Aktien	"0,09"	"9,83"	73	717.557	"717.557,25"	IT	TW0003034005	Taiwan Stock Exchange	Taiwan	TWD
SUNPHARMA	SUN PHARMACEUTICAL INDUSTRIES LTD	Aktien	"0,09"	"7,01"	102.13	716.146	"716.145,70"	Gesundheitsversorgung	INE044A01036	National Stock Exchange Of India	Indien	INR
34730	SK HOLDINGS LTD	Aktien	"0,09"	"181,23"	3.899	706.604	"706.603,95"	Industrie	KR7034730002	Korea Exchange (Stock Market)	Korea	KRW
1579	YIHAI INTERNATIONAL HOLDING LTD	Aktien	"0,09"	"15,68"	45	705.479	"705.479,32"	Nichtzyklische Konsumgüter	KYG984191075	Hong Kong Exchanges And Clearing Ltd	China	HKD
SMPH	SM PRIME HOLDINGS INC	Aktien	"0,09"	"0,60"	1.167.200	703.074	"703.074,31"	Immobilien	PHY8076N1120	Philippine Stock Exchange Inc.	Philippinen	PHP
2357	ASUSTEK COMPUTER INC	Aktien	"0,09"	"8,75"	80	699.92	"699.919,83"	IT	TW0002357001	Taiwan Stock Exchange	Taiwan	TWD
TECHM	TECH MAHINDRA LTD	Aktien	"0,09"	"11,68"	59.437	694.075	"694.074,97"	IT	INE669C01036	National Stock Exchange Of India	Indien	INR
ATHM	AUTOHOME ADR REPRESENTING INC	Aktien	"0,09"	"99,51"	6.869	683.534	"683.534,19"	Kommunikation	US05278C1071	New York Stock Exchange Inc.	China	USD
CEMEXCPO	CEMEX CPO	Aktien	"0,09"	"0,40"	1.686.577	682.796	"682.795,70"	Materialien	MXP225611567	Bolsa Mexicana De Valores	Mexiko	MXN
HTHT	HUAZHU GROUP ADR REPRESENTING LTD	Aktien	"0,09"	"44,59"	15.295	682.004	"682.004,05"	Zyklische Konsumgüter 	US44332N1063	NASDAQ	China	USD
857	PETROCHINA LTD H	Aktien	"0,09"	"0,29"	2.326.000	681.289	"681.288,51"	Energie	CNE1000003W8	Hong Kong Exchanges And Clearing Ltd	China	HKD
2912	PRESIDENT CHAIN STORE CORP	Aktien	"0,09"	"9,59"	71	680.574	"680.574,44"	Nichtzyklische Konsumgüter	TW0002912003	Taiwan Stock Exchange	Taiwan	TWD
2382	QUANTA COMPUTER INC	Aktien	"0,09"	"2,61"	260	678.797	"678.796,75"	IT	TW0002382009	Taiwan Stock Exchange	Taiwan	TWD
MTN	MTN GROUP LTD	Aktien	"0,08"	"3,32"	201.708	669.158	"669.158,04"	Kommunikation	ZAE000042164	Johannesburg Stock Exchange	Südafrika	ZAR
NTCO3	NATURA CO HOLDING SA	Aktien	"0,08"	"8,50"	78.559	667.68	"667.680,08"	Nichtzyklische Konsumgüter	BRNTCOACNOR5	XBSP	Brasilien	BRL
6862	HAIDILAO INTERNATIONAL HOLDING LTD	Aktien	"0,08"	"7,68"	86	660.809	"660.808,64"	Zyklische Konsumgüter 	KYG4290A1013	Hong Kong Exchanges And Clearing Ltd	China	HKD
COMI	COMMERCIAL INTERNATIONAL BANK	Aktien	"0,08"	"4,35"	151.624	659.772	"659.771,91"	Financials	EGS60121C018	Egyptian Exchange	Ägypten	EGP
1050	BANQUE SAUDI FRANSI	Aktien	"0,08"	"8,68"	75.866	658.341	"658.341,32"	Financials	SA0007879782	Saudi Stock Exchange	Saudi-Arabien	SAR
BDMS.R	BANGKOK DUSIT MEDICAL SERVICES NON	Aktien	"0,08"	"0,62"	1.056.400	652.76	"652.759,84"	Gesundheitsversorgung	TH0264010R10	Stock Exchange Of Thailand	Thailand	THB
GDS	GDS HOLDINGS LIMITED ADR LTD	Aktien	"0,08"	"86,63"	7.529	652.237	"652.237,27"	IT	US36165L1089	NASDAQ	China	USD
1066	SHANDONG WEIGAO GROUP MEDICAL POLY	Aktien	"0,08"	"2,08"	312	649.761	"649.760,97"	Gesundheitsversorgung	CNE100000171	Hong Kong Exchanges And Clearing Ltd	China	HKD
LREN3	LOJAS RENNER SA	Aktien	"0,08"	"7,09"	90.717	643.495	"643.494,72"	Zyklische Konsumgüter 	BRLRENACNOR1	XBSP	Brasilien	BRL
2207	HOTAI MOTOR LTD	Aktien	"0,08"	"22,83"	28	639.269	"639.269,41"	Zyklische Konsumgüter 	TW0002207008	Taiwan Stock Exchange	Taiwan	TWD
5871	CHAILEASE HOLDING LTD	Aktien	"0,08"	"4,71"	134.205	631.52	"631.519,92"	Financials	KYG202881093	Taiwan Stock Exchange	Taiwan	TWD
WIPRO	WIPRO LTD	Aktien	"0,08"	"5,11"	123.125	629.554	"629.554,31"	IT	INE075A01022	National Stock Exchange Of India	Indien	INR
GNDI3	NOTRE DAME INTERMEDICA PARTICIPACO	Aktien	"0,08"	"11,70"	53.43	625.387	"625.387,10"	Gesundheitsversorgung	BRGNDIACNOR2	XBSP	Brasilien	BRL
NESTLEIND	NESTLE INDIA LTD	Aktien	"0,08"	"219,21"	2.849	624.529	"624.528,69"	Nichtzyklische Konsumgüter	INE239A01016	National Stock Exchange Of India	Indien	INR
BID	BID CORPORATION LTD	Aktien	"0,08"	"15,82"	39.467	624.29	"624.290,18"	Nichtzyklische Konsumgüter	ZAE000216537	Johannesburg Stock Exchange	Südafrika	ZAR
QIBK	QATAR ISLAMIC BANK	Aktien	"0,08"	"4,57"	135.186	618.195	"618.194,70"	Financials	QA0006929853	Qatar Exchange	Qatar	QAR
SLM	SANLAM LIMITED LTD	Aktien	"0,08"	"3,12"	192.762	601.822	"601.822,17"	Financials	ZAE000070660	Johannesburg Stock Exchange	Südafrika	ZAR
HKD	HKD CASH	Geldmarkt	"0,08"	"12,90"	4.662.927	601.664	"601.664,13"	Cash und/oder Derivate	-	-	Hongkong	HKD
2890	SINOPAC FINANCIAL HOLDINGS LTD	Aktien	"0,08"	"0,38"	1.581.000	597.924	"597.924,29"	Financials	TW0002890001	Taiwan Stock Exchange	Taiwan	TWD
TITAN	TITAN COMPANY LTD	Aktien	"0,08"	"17,16"	34.824	597.595	"597.594,98"	Zyklische Konsumgüter 	INE280A01028	National Stock Exchange Of India	Indien	INR
2379	REALTEK SEMICONDUCTOR CORP	Aktien	"0,08"	"13,26"	45	596.832	"596.831,54"	IT	TW0002379005	Taiwan Stock Exchange	Taiwan	TWD
2880	HUA NAN FINANCIAL HOLDINGS LTD	Aktien	"0,07"	"0,62"	957.666	594.181	"594.180,86"	Financials	TW0002880002	Taiwan Stock Exchange	Taiwan	TWD
IQCD	INDUSTRIES QATAR	Aktien	"0,07"	"2,73"	217.393	593.487	"593.487,07"	Industrie	QA000A0KD6K3	Qatar Exchange	Qatar	QAR
RADL3	RAIA DROGASIL SA	Aktien	"0,07"	"4,57"	129.3	590.635	"590.635,26"	Nichtzyklische Konsumgüter	BRRADLACNOR0	XBSP	Brasilien	BRL
6030	CITIC SECURITIES COMPANY LTD H	Aktien	"0,07"	"2,27"	258.5	587.041	"587.041,37"	Financials	CNE1000016V2	Hong Kong Exchanges And Clearing Ltd	China	HKD
ROSN	NK ROSNEFT	Aktien	"0,07"	"5,03"	116.013	584.073	"584.072,75"	Energie	RU000A0J2Q06	Standard-Classica-Forts	Russland	RUB
18260	SAMSUNG SDS LTD	Aktien	"0,07"	"153,48"	3.791	581.84	"581.840,02"	IT	KR7018260000	Korea Exchange (Stock Market)	Korea	KRW
ALI	AYALA LAND INC	Aktien	"0,07"	"0,62"	938.32	577.831	"577.831,09"	Immobilien	PHY0488F1004	Philippine Stock Exchange Inc.	Philippinen	PHP
3323	CHINA NATIONAL BUILDING MATERIAL L	Aktien	"0,07"	"1,29"	446	575.48	"575.480,16"	Materialien	CNE1000002N9	Hong Kong Exchanges And Clearing Ltd	China	HKD
3888	KINGSOFT CORP LTD	Aktien	"0,07"	"5,32"	108	574.835	"574.835,00"	IT	KYG5264Y1089	Hong Kong Exchanges And Clearing Ltd	China	HKD
1211	SAUDI ARABIAN MINING	Aktien	"0,07"	"11,10"	51.669	573.717	"573.717,37"	Materialien	SA123GA0ITH7	Saudi Stock Exchange	Saudi-Arabien	SAR
SUZB3	SUZANO SA	Aktien	"0,07"	"8,86"	64.533	571.471	"571.470,76"	Materialien	BRSUZBACNOR0	XBSP	Brasilien	BRL
3333	CHINA EVERGRANDE GROUP	Aktien	"0,07"	"2,53"	225	569.029	"569.028,59"	Immobilien	KYG2119W1069	Hong Kong Exchanges And Clearing Ltd	China	HKD
91990	CELLTRION HEALTHCARE LTD	Aktien	"0,07"	"78,65"	7.205	566.654	"566.653,80"	Gesundheitsversorgung	KR7091990002	Korea Exchange (Kosdaq)	Korea	KRW
SM	SM INVESTMENTS CORP	Aktien	"0,07"	"18,62"	30.285	563.887	"563.886,51"	Industrie	PHY806761029	Philippine Stock Exchange Inc.	Philippinen	PHP
FIVE	X5 RETAIL GROUP GDR NV	Aktien	"0,07"	"36,85"	15.288	563.31	"563.310,29"	Nichtzyklische Konsumgüter	US98387E2054	Standard-Classica-Forts	Russland	RUB
IQ	IQIYI ADS REPRESENTING INC	Aktien	"0,07"	"23,93"	23.524	562.929	"562.929,32"	Kommunikation	US46267X1081	NASDAQ	China	USD
ZLAB	ZAI LABORATORY ADR REPRESENTING LT	Aktien	"0,07"	"93,00"	5.994	557.442	"557.442,00"	Gesundheitsversorgung	US98887Q1040	NASDAQ	China	USD
810	SAMSUNG FIRE & MARINE INSURANCE LT	Aktien	"0,07"	"161,72"	3.444	556.953	"556.952,96"	Financials	KR7000810002	Korea Exchange (Stock Market)	Korea	KRW
BBDC3	BANCO BRADESCO SA	Aktien	"0,07"	"3,47"	158.973	551.034	"551.033,93"	Financials	BRBBDCACNOR1	XBSP	Brasilien	BRL
2333	GREAT WALL MOTOR LTD H	Aktien	"0,07"	"1,42"	387.5	549.996	"549.996,45"	Zyklische Konsumgüter 	CNE100000338	Hong Kong Exchanges And Clearing Ltd	China	HKD
TME	TENCENT MUSIC ENTERTAINMENT GROUP	Aktien	"0,07"	"14,52"	37.726	547.782	"547.781,52"	Kommunikation	US88034P1093	New York Stock Exchange Inc.	China	USD
90430	AMOREPACIFIC CORP	Aktien	"0,07"	"146,98"	3.712	545.575	"545.574,68"	Nichtzyklische Konsumgüter	KR7090430000	Korea Exchange (Stock Market)	Korea	KRW
3045	TAIWAN MOBILE LTD	Aktien	"0,07"	"3,38"	161	543.794	"543.793,79"	Kommunikation	TW0003045001	Taiwan Stock Exchange	Taiwan	TWD
2338	WEICHAI POWER LTD H	Aktien	"0,07"	"2,10"	258	541.297	"541.297,15"	Industrie	CNE1000004L9	Hong Kong Exchanges And Clearing Ltd	China	HKD
96530	SEEGENE INC	Aktien	"0,07"	"257,53"	2.1	540.819	"540.819,42"	Gesundheitsversorgung	KR7096530001	Korea Exchange (Kosdaq)	Korea	KRW
BILI	BILIBILI AMERICAN DEPOSITARY SHARE	Aktien	"0,07"	"48,42"	11.106	537.753	"537.752,52"	Kommunikation	US0900401060	NASDAQ	China	USD
YY	JOYY ADR INC	Aktien	"0,07"	"82,67"	6.503	537.603	"537.603,01"	Kommunikation	US46591M1099	NASDAQ	China	USD
2887	TAISHIN FINANCIAL HOLDING LTD	Aktien	"0,07"	"0,45"	1.190.560	537.41	"537.409,88"	Financials	TW0002887007	Taiwan Stock Exchange	Taiwan	TWD
813	SHIMAO GROUP HOLDINGS LTD	Aktien	"0,07"	"4,11"	129.5	532.2	"532.199,79"	Immobilien	KYG810431042	Hong Kong Exchanges And Clearing Ltd	China	HKD
5876	SHANGHAI COMMERCIAL LTD	Aktien	"0,07"	"1,36"	390.412	530.728	"530.728,43"	Financials	TW0005876007	Taiwan Stock Exchange	Taiwan	TWD
2328	PICC PROPERTY AND CASUALTY LTD H	Aktien	"0,07"	"0,68"	776	529.679	"529.679,16"	Financials	CNE100000593	Hong Kong Exchanges And Clearing Ltd	China	HKD
SBIN	STATE BANK OF INDIA	Aktien	"0,07"	"2,71"	195.169	529.114	"529.113,58"	Financials	INE062A01020	National Stock Exchange Of India	Indien	INR
4002	AL MOUWASAT MEDICAL SERVICES	Aktien	"0,07"	"37,86"	13.925	527.153	"527.152,76"	Gesundheitsversorgung	SA12C051UH11	Saudi Stock Exchange	Saudi-Arabien	SAR
MARK	MASRAF AL RAYAN	Aktien	"0,07"	"1,15"	456.296	526.1	"526.100,14"	Financials	QA000A0M8VM3	Qatar Exchange	Qatar	QAR
POLY	POLYMETAL INTERNATIONAL PLC	Aktien	"0,07"	"22,25"	23.397	520.584	"520.584,01"	Materialien	JE00B6T5S470	Standard-Classica-Forts	Russland	RUB
HDFCLIFE	HDFC LIFE INSURANCE COMPANY LTD	Aktien	"0,07"	"7,84"	66.344	520.448	"520.448,25"	Financials	INE795G01014	National Stock Exchange Of India	Indien	INR
SHP	SHOPRITE HOLDINGS LTD	Aktien	"0,07"	"8,45"	61.57	520.326	"520.326,22"	Nichtzyklische Konsumgüter	ZAE000012084	Johannesburg Stock Exchange	Südafrika	ZAR
BBAS3	BANCO DO BRASIL SA	Aktien	"0,07"	"5,62"	92.193	517.701	"517.701,14"	Financials	BRBBASACNOR3	XBSP	Brasilien	BRL
SOL	SASOL LTD	Aktien	"0,06"	"7,55"	68.423	516.361	"516.360,72"	Materialien	ZAE000006896	Johannesburg Stock Exchange	Südafrika	ZAR
992	LENOVO GROUP LTD	Aktien	"0,06"	"0,66"	778	513.979	"513.978,62"	IT	HK0992009065	Hong Kong Exchanges And Clearing Ltd	China	HKD
PKO	POWSZECHNA KASA OSZCZEDNOSCI BANK	Aktien	"0,06"	"5,89"	87.188	513.414	"513.413,52"	Financials	PLPKO0000016	Warsaw Stock Exchange/Equities/Main Market	Polen	PLN
2474	CATCHER TECHNOLOGY LTD	Aktien	"0,06"	"6,20"	82	508.766	"508.766,43"	IT	TW0002474004	Taiwan Stock Exchange	Taiwan	TWD
EICHERMOT	EICHER MOTORS LTD	Aktien	"0,06"	"30,32"	16.723	507.086	"507.085,62"	Zyklische Konsumgüter 	INE066A01021	National Stock Exchange Of India	Indien	INR
3328	BANK OF COMMUNICATIONS LTD H	Aktien	"0,06"	"0,49"	1.033.000	505.167	"505.167,06"	Financials	CNE100000205	Hong Kong Exchanges And Clearing Ltd	China	HKD
2050	SAVOLA GROUP	Aktien	"0,06"	"13,33"	37.863	504.705	"504.705,41"	Nichtzyklische Konsumgüter	SA0007879162	Saudi Stock Exchange	Saudi-Arabien	SAR
ADCB	ABU DHABI COMMERCIAL BANK	Aktien	"0,06"	"1,52"	329.255	501.975	"501.974,60"	Financials	AEA000201011	Abu Dhabi Securities Exchange	Ver. Arabische Emirate	AED
DABUR	DABUR INDIA LTD	Aktien	"0,06"	"7,10"	70.579	500.889	"500.889,45"	Nichtzyklische Konsumgüter	INE016A01026	National Stock Exchange Of India	Indien	INR
6415	SILERGY CORP	Aktien	"0,06"	"71,11"	7	497.752	"497.751,75"	IT	KYG8190F1028	Taiwan Stock Exchange	Taiwan	TWD
CPF.R	CHAROEN POKPHAND FOODS NON-VOTING	Aktien	"0,06"	"0,89"	559.3	494.996	"494.995,57"	Nichtzyklische Konsumgüter	TH0101010R14	Stock Exchange Of Thailand	Thailand	THB
HEROMOTOCO	HERO MOTOCORP LTD	Aktien	"0,06"	"45,49"	10.865	494.254	"494.253,89"	Zyklische Konsumgüter 	INE158A01026	National Stock Exchange Of India	Indien	INR
2202	CHINA VANKE LTD H	Aktien	"0,06"	"3,08"	160.2	492.999	"492.999,40"	Immobilien	CNE100001SR9	Hong Kong Exchanges And Clearing Ltd	China	HKD
5110	SAUDI ELECTRICITY	Aktien	"0,06"	"5,07"	97.297	492.84	"492.840,04"	Versorger	SA0007879550	Saudi Stock Exchange	Saudi-Arabien	SAR
2359	WUXI APPTEC LTD H	Aktien	"0,06"	"14,70"	33.316	489.635	"489.634,57"	Gesundheitsversorgung	CNE100003F19	Hong Kong Exchanges And Clearing Ltd	China	HKD
DMART	AVENUE SUPERMARTS LTD	Aktien	"0,06"	"28,13"	17.326	487.388	"487.387,76"	Nichtzyklische Konsumgüter	INE192R01011	National Stock Exchange Of India	Indien	INR
2327	YAGEO CORP	Aktien	"0,06"	"12,65"	38.486	486.961	"486.960,79"	IT	TW0002327004	Taiwan Stock Exchange	Taiwan	TWD
1833	PING AN HEALTHCARE AND TECHNOLOGY	Aktien	"0,06"	"12,65"	38.5	486.836	"486.835,57"	Gesundheitsversorgung	KYG711391022	Hong Kong Exchanges And Clearing Ltd	China	HKD
BIMAS	BIM BIRLESIK MAGAZALAR A	Aktien	"0,06"	"8,90"	54.397	484.344	"484.343,82"	Nichtzyklische Konsumgüter	TREBIMM00018	Istanbul Stock Exchange	Türkei	TRY
ENELAM	ENEL AMERICAS SA	Aktien	"0,06"	"0,13"	3.731.865	482.478	"482.478,49"	Versorger	CLP371861061	Santiago Stock Exchange	Chile	CLP
168	TSINGTAO BREWERY LTD H	Aktien	"0,06"	"8,28"	58	480.461	"480.461,42"	Nichtzyklische Konsumgüter	CNE1000004K1	Hong Kong Exchanges And Clearing Ltd	China	HKD
VVAR3	VIA VAREJO SA	Aktien	"0,06"	"3,42"	140.226	479.711	"479.710,85"	Zyklische Konsumgüter 	BRVVARACNOR1	XBSP	Brasilien	BRL
MGNT	MAGNIT PJSC SPONSORED RUSSIA RU DR	Aktien	"0,06"	"14,53"	32.998	479.461	"479.460,94"	Nichtzyklische Konsumgüter	US55953Q2021	London Stock Exchange	Russland	USD
VOD	VODACOM GROUP LTD	Aktien	"0,06"	"7,51"	63.464	476.349	"476.349,34"	Kommunikation	ZAE000132577	Johannesburg Stock Exchange	Südafrika	ZAR
1044	HENGAN INTERNATIONAL GROUP LTD	Aktien	"0,06"	"7,25"	65.5	474.555	"474.555,00"	Nichtzyklische Konsumgüter	KYG4402L1510	Hong Kong Exchanges And Clearing Ltd	China	HKD
2280	ALMARAI	Aktien	"0,06"	"14,32"	32.895	470.931	"470.930,82"	Nichtzyklische Konsumgüter	SA000A0ETHT1	Saudi Stock Exchange	Saudi-Arabien	SAR
AMS	ANGLO AMERICAN PLATINUM LTD	Aktien	"0,06"	"74,13"	6.35	470.726	"470.726,06"	Materialien	ZAE000013181	Johannesburg Stock Exchange	Südafrika	ZAR
267	CITIC LTD	Aktien	"0,06"	"0,73"	640	469.055	"469.055,04"	Industrie	HK0267001375	Hong Kong Exchanges And Clearing Ltd	China	HKD
1169	HAIER ELECTRONICS GROUP LTD	Aktien	"0,06"	"3,61"	130	468.836	"468.835,68"	Zyklische Konsumgüter 	BMG423131256	Hong Kong Exchanges And Clearing Ltd	China	HKD
2475	LUXSHARE PRECISION INDUSTRY LTD A	Aktien	"0,06"	"9,20"	50.918	468.345	"468.344,67"	IT	CNE100000TP3	Shenzhen Stock Exchange	China	CNY
SUPERMX	SUPERMAX CORPORATION	Aktien	"0,06"	"2,31"	202.708	467.561	"467.561,49"	Gesundheitsversorgung	MYL7106OO007	Bursa Malaysia	Malaysia	MYR
KGH	KGHM POLSKA MIEDZ SA	Aktien	"0,06"	"31,75"	14.727	467.515	"467.514,53"	Materialien	PLKGHM000017	Warsaw Stock Exchange/Equities/Main Market	Polen	PLN
728	CHINA TELECOM CORP LTD H	Aktien	"0,06"	"0,30"	1.538.000	462.389	"462.389,27"	Kommunikation	CNE1000002V2	Hong Kong Exchanges And Clearing Ltd	China	HKD
600276	JIANGSU HENGRUI MEDICINE LTD A	Aktien	"0,06"	"13,77"	33.577	462.207	"462.207,16"	Gesundheitsversorgung	CNE0000014W7	Shanghai Stock Exchange	China	CNY
ABG	ABSA GROUP LTD	Aktien	"0,06"	"5,41"	85.12	460.691	"460.690,55"	Financials	ZAE000255915	Johannesburg Stock Exchange	Südafrika	ZAR
SQM.B	SOCIEDAD QUIMICA Y MINERA DE CHILE	Aktien	"0,06"	"35,44"	12.969	459.675	"459.675,39"	Materialien	CLP8716X1082	Santiago Stock Exchange	Chile	CLP
JGS	JG SUMMIT HOLDINGS INC	Aktien	"0,06"	"1,30"	352.14	457.76	"457.760,13"	Industrie	PHY444251177	Philippine Stock Exchange Inc.	Philippinen	PHP
2290	YANBU NATIONAL PETROCHEMICALS	Aktien	"0,06"	"16,00"	28.532	456.39	"456.390,30"	Materialien	SA000A0HNF36	Saudi Stock Exchange	Saudi-Arabien	SAR
DIVISLAB	DIVIS LABORATORIES LTD	Aktien	"0,06"	"43,61"	10.455	455.964	"455.963,50"	Gesundheitsversorgung	INE361B01024	National Stock Exchange Of India	Indien	INR
316140	WOORI FINANCIAL GROUP INC	Aktien	"0,06"	"7,51"	60.536	454.578	"454.577,72"	Financials	KR7316140003	Korea Exchange (Stock Market)	Korea	KRW
NHM	NORTHAM PLATINUM LTD	Aktien	"0,06"	"10,60"	42.622	451.894	"451.893,72"	Materialien	ZAE000030912	Johannesburg Stock Exchange	Südafrika	ZAR
2020	SAUDI ARABIA FERTILIZERS	Aktien	"0,06"	"22,42"	20.065	449.871	"449.871,10"	Materialien	SA0007879139	Saudi Stock Exchange	Saudi-Arabien	SAR
PTTEP.R	PTT EXPLORATION AND PRODUCTION NON	Aktien	"0,06"	"2,69"	167.2	449.31	"449.310,48"	Energie	TH0355010R16	Stock Exchange Of Thailand	Thailand	THB
GODREJCP	GODREJ CONSUMER PRODUCTS LTD	Aktien	"0,06"	"9,84"	45.367	446.475	"446.475,29"	Nichtzyklische Konsumgüter	INE102D01028	National Stock Exchange Of India	Indien	INR
LAME4	LOJAS AMERICANAS PN REP1 PREF SA	Aktien	"0,06"	"4,92"	90.629	445.96	"445.959,64"	Zyklische Konsumgüter 	BRLAMEACNPR6	XBSP	Brasilien	BRL
