Fondsposition per,"09.Okt.2020"
 
Emittententicker,Name,Anlageklasse,Gewichtung (%),Kurs,Nominale,Marktwert,Nominalwert,Sektor,ISIN,Börse,Standort,Marktwährung
"MELI","MERCADOLIBRE INC","Aktien","0,12","1.199,84","708","849.487","849.486,72","Zyklische Konsumgüter ","US58733R1023","NASDAQ","Vereinigte Staaten","USD"
"SCHW","CHARLES SCHWAB CORP","Aktien","0,12","38,23","22.209","849.050","849.050,07","Financials","US8085131055","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MU","MICRON TECHNOLOGY INC","Aktien","0,12","49,89","16.865","841.395","841.394,85","IT","US5951121038","NASDAQ","Vereinigte Staaten","USD"
"KER","KERING SA","Aktien","0,12","687,37","1.224","841.338","841.337,95","Zyklische Konsumgüter ","FR0000121485","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"4063","SHIN ETSU CHEMICAL LTD","Aktien","0,12","133,78","6.283","840.568","840.567,93","Materialien","JP3371200001","Tokyo Stock Exchange","Japan","JPY"
"KMB","KIMBERLY CLARK CORP","Aktien","0,12","152,49","5.467","833.663","833.662,83","Nichtzyklische Konsumgüter","US4943681035","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ZURN","ZURICH INSURANCE GROUP AG","Aktien","0,12","352,97","2.361","833.355","833.355,05","Financials","CH0011075394","Six Swiss Exchange Ag","Schweiz","CHF"
"CB","CHUBB LTD","Aktien","0,12","120,45","6.889","829.780","829.780,05","Financials","CH0044328745","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ECL","ECOLAB INC","Aktien","0,12","203,16","4.050","822.798","822.798,00","Materialien","US2788651006","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"USB","US BANCORP","Aktien","0,12","39,17","21.000","822.570","822.570,00","Financials","US9029733048","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"EW","EDWARDS LIFESCIENCES CORP","Aktien","0,12","83,90","9.778","820.374","820.374,20","Gesundheitsversorgung","US28176E1082","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"388","HONG KONG EXCHANGES AND CLEARING L","Aktien","0,12","48,00","17.000","815.995","815.994,74","Financials","HK0388045442","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"6098","RECRUIT HOLDINGS LTD","Aktien","0,12","40,70","20.000","813.970","813.970,00","Industrie","JP3970300004","Tokyo Stock Exchange","Japan","JPY"
"BNS","BANK OF NOVA SCOTIA","Aktien","0,12","42,96","18.843","809.555","809.555,36","Financials","CA0641491075","Toronto Stock Exchange","Kanada","CAD"
"8306","MITSUBISHI UFJ FINANCIAL GROUP INC","Aktien","0,12","4,08","197.100","803.287","803.286,74","Financials","JP3902900004","Tokyo Stock Exchange","Japan","JPY"
"ADSK","AUTODESK INC","Aktien","0,12","237,50","3.362","798.475","798.475,00","IT","US0527691069","NASDAQ","Vereinigte Staaten","USD"
"DAI","DAIMLER AG","Aktien","0,12","56,92","13.983","795.944","795.943,98","Zyklische Konsumgüter ","DE0007100000","Xetra","Deutschland","EUR"
"LRCX","LAM RESEARCH CORP","Aktien","0,12","362,71","2.183","791.796","791.795,93","IT","US5128071082","NASDAQ","Vereinigte Staaten","USD"
"ILMN","ILLUMINA INC","Aktien","0,12","339,04","2.328","789.285","789.285,12","Gesundheitsversorgung","US4523271090","NASDAQ","Vereinigte Staaten","USD"
"NEM","NEWMONT","Aktien","0,11","62,82","12.370","777.083","777.083,40","Materialien","US6516391066","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MCO","MOODYS CORP","Aktien","0,11","294,73","2.629","774.845","774.845,17","Financials","US6153691059","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"WM","WASTE MANAGEMENT INC","Aktien","0,11","115,35","6.702","773.076","773.075,70","Industrie","US94106L1098","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"AON","AON PLC CLASS A","Aktien","0,11","209,19","3.659","765.426","765.426,21","Financials","IE00BLP1HW54","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"EL","ESTEE LAUDER INC CLASS A","Aktien","0,11","224,60","3.361","754.881","754.880,60","Nichtzyklische Konsumgüter","US5184391044","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"PNC","PNC FINANCIAL SERVICES GROUP INC","Aktien","0,11","115,48","6.463","746.347","746.347,24","Financials","US6934751057","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ABBN","ABB LTD","Aktien","0,11","26,71","27.915","745.564","745.563,51","Industrie","CH0012221716","Six Swiss Exchange Ag","Schweiz","CHF"
"WBC","WESTPAC BANKING CORPORATION CORP","Aktien","0,11","13,16","56.615","745.126","745.125,73","Financials","AU000000WBC1","Asx - All Markets","Australien","AUD"
"4568","DAIICHI SANKYO LTD","Aktien","0,11","27,36","26.908","736.147","736.146,65","Gesundheitsversorgung","JP3475350009","Tokyo Stock Exchange","Japan","JPY"
"DPW","DEUTSCHE POST AG","Aktien","0,11","48,77","14.987","730.920","730.919,83","Industrie","DE0005552004","Xetra","Deutschland","EUR"
"BAM.A","BROOKFIELD ASSET MANAGEMENT INC CL","Aktien","0,11","35,16","20.762","729.978","729.977,66","Financials","CA1125851040","Toronto Stock Exchange","Kanada","CAD"
"BIIB","BIOGEN INC","Aktien","0,11","286,54","2.542","728.385","728.384,68","Gesundheitsversorgung","US09062X1037","NASDAQ","Vereinigte Staaten","USD"
"LONN","LONZA GROUP AG","Aktien","0,11","611,17","1.189","726.676","726.676,32","Gesundheitsversorgung","CH0013841017","Six Swiss Exchange Ag","Schweiz","CHF"
"7741","HOYA CORP","Aktien","0,11","115,09","6.300","725.077","725.076,90","Gesundheitsversorgung","JP3837800006","Tokyo Stock Exchange","Japan","JPY"
"PRX","PROSUS NV","Aktien","0,10","94,52","7.549","713.501","713.501,28","Zyklische Konsumgüter ","NL0013654783","Euronext Amsterdam","Niederlande","EUR"
"6594","NIDEC CORP","Aktien","0,10","96,07","7.400","710.899","710.898,68","Industrie","JP3734800000","Tokyo Stock Exchange","Japan","JPY"
"6367","DAIKIN INDUSTRIES LTD","Aktien","0,10","181,63","3.900","708.353","708.352,66","Industrie","JP3481800005","Tokyo Stock Exchange","Japan","JPY"
"PHIA","KONINKLIJKE PHILIPS NV","Aktien","0,10","47,85","14.762","706.343","706.342,88","Gesundheitsversorgung","NL0000009538","Euronext Amsterdam","Niederlande","EUR"
"ETN","EATON PLC","Aktien","0,10","107,53","6.548","704.106","704.106,44","Industrie","IE00B8KQN827","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"9437","NTT DOCOMO INC","Aktien","0,10","36,69","19.123","701.536","701.535,64","Kommunikation","JP3165650007","Tokyo Stock Exchange","Japan","JPY"
"ABI","ANHEUSER BUSCH INBEV NV","Aktien","0,10","59,66","11.625","693.585","693.584,99","Nichtzyklische Konsumgüter","BE0974293251","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"ADI","ANALOG DEVICES INC","Aktien","0,10","123,33","5.605","691.265","691.264,65","IT","US0326541051","NASDAQ","Vereinigte Staaten","USD"
"DG","VINCI SA","Aktien","0,10","88,77","7.755","688.444","688.443,56","Industrie","FR0000125486","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"BNP","BNP PARIBAS SA","Aktien","0,10","39,48","17.117","675.849","675.848,64","Financials","FR0000131104","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"NG.","NATIONAL GRID PLC","Aktien","0,10","12,15","55.399","673.271","673.271,25","Versorger","GB00BDR05C01","London Stock Exchange","Vereinigtes Königreich","GBP"
"ROP","ROPER TECHNOLOGIES INC","Aktien","0,10","414,39","1.624","672.969","672.969,36","Industrie","US7766961061","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"NAB","NATIONAL AUSTRALIA BANK LTD","Aktien","0,10","13,51","49.588","669.845","669.844,50","Financials","AU000000NAB4","Asx - All Markets","Australien","AUD"
"BN","DANONE SA","Aktien","0,10","65,62","10.117","663.855","663.854,60","Nichtzyklische Konsumgüter","FR0000120644","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"REL","RELX PLC","Aktien","0,10","22,01","30.135","663.139","663.139,18","Industrie","GB00B2B0DG97","London Stock Exchange","Vereinigtes Königreich","GBP"
"CP","CANADIAN PACIFIC RAILWAY LTD","Aktien","0,10","313,76","2.106","660.782","660.781,65","Industrie","CA13645T1003","Toronto Stock Exchange","Kanada","CAD"
"DD","DUPONT DE NEMOURS INC","Aktien","0,10","59,31","11.068","656.443","656.443,08","Materialien","US26614N1028","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"GM","GENERAL MOTORS","Aktien","0,10","32,16","20.244","651.047","651.047,04","Zyklische Konsumgüter ","US37045V1008","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"LULU","LULULEMON ATHLETICA INC","Aktien","0,09","346,46","1.867","646.841","646.840,82","Zyklische Konsumgüter ","US5500211090","NASDAQ","Vereinigte Staaten","USD"
"EMR","EMERSON ELECTRIC","Aktien","0,09","69,95","9.218","644.799","644.799,10","Industrie","US2910111044","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"UBSG","UBS GROUP AG","Aktien","0,09","11,65","55.315","644.644","644.643,93","Financials","CH0244767585","Six Swiss Exchange Ag","Schweiz","CHF"
"DLR","DIGITAL REALTY TRUST REIT INC","Aktien","0,09","158,34","4.055","642.069","642.068,70","Immobilien","US2538681030","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"NXPI","NXP SEMICONDUCTORS NV","Aktien","0,09","141,53","4.525","640.423","640.423,25","IT","NL0009538784","NASDAQ","Vereinigte Staaten","USD"
"9433","KDDI CORP","Aktien","0,09","25,50","24.981","636.968","636.967,62","Kommunikation","JP3496400007","Tokyo Stock Exchange","Japan","JPY"
"BAX","BAXTER INTERNATIONAL INC","Aktien","0,09","78,50","8.008","628.628","628.628,00","Gesundheitsversorgung","US0718131099","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"BMO","BANK OF MONTREAL","Aktien","0,09","62,26","10.077","627.429","627.429,33","Financials","CA0636711016","Toronto Stock Exchange","Kanada","CAD"
"VOD","VODAFONE GROUP PLC","Aktien","0,09","1,44","431.612","623.618","623.617,91","Kommunikation","GB00BH4HKS39","London Stock Exchange","Vereinigtes Königreich","GBP"
"EL","ESSILORLUXOTTICA SA","Aktien","0,09","143,55","4.336","622.416","622.416,21","Zyklische Konsumgüter ","FR0000121667","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"TRP","TC ENERGY CORP","Aktien","0,09","43,72","14.081","615.578","615.578,07","Energie","CA87807B1076","Toronto Stock Exchange","Kanada","CAD"
"CTSH","COGNIZANT TECHNOLOGY SOLUTIONS COR","Aktien","0,09","73,08","8.418","615.187","615.187,44","IT","US1924461023","NASDAQ","Vereinigte Staaten","USD"
"WES","WESFARMERS LTD","Aktien","0,09","33,59","18.273","613.853","613.852,56","Zyklische Konsumgüter ","AU000000WES1","Asx - All Markets","Australien","AUD"
"7267","HONDA MOTOR LTD","Aktien","0,09","24,44","24.900","608.507","608.506,93","Zyklische Konsumgüter ","JP3854600008","Tokyo Stock Exchange","Japan","JPY"
"GIVN","GIVAUDAN SA","Aktien","0,09","4.373,15","139","607.868","607.867,72","Materialien","CH0010645932","Six Swiss Exchange Ag","Schweiz","CHF"
"EBAY","EBAY INC","Aktien","0,09","55,45","10.921","605.569","605.569,45","Zyklische Konsumgüter ","US2786421030","NASDAQ","Vereinigte Staaten","USD"
"EA","ELECTRONIC ARTS INC","Aktien","0,09","127,45","4.716","601.054","601.054,20","Kommunikation","US2855121099","NASDAQ","Vereinigte Staaten","USD"
"WDAY","WORKDAY INC CLASS A","Aktien","0,09","225,73","2.662","600.893","600.893,26","IT","US98138H1014","NASDAQ","Vereinigte Staaten","USD"
"MUV2","MUENCHENER RUECKVERSICHERUNGS-GESE","Aktien","0,09","258,15","2.324","599.933","599.933,22","Financials","DE0008430026","Xetra","Deutschland","EUR"
"COP","CONOCOPHILLIPS","Aktien","0,09","35,13","17.074","599.810","599.809,62","Energie","US20825C1045","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"IFX","INFINEON TECHNOLOGIES AG","Aktien","0,09","32,50","18.447","599.559","599.558,67","IT","DE0006231004","Xetra","Deutschland","EUR"
"DOCU","DOCUSIGN INC","Aktien","0,09","225,60","2.648","597.389","597.388,80","IT","US2561631068","NASDAQ","Vereinigte Staaten","USD"
"PRU","PRUDENTIAL PLC","Aktien","0,09","15,12","39.463","596.549","596.549,31","Financials","GB0007099541","London Stock Exchange","Vereinigtes Königreich","GBP"
"EXC","EXELON CORP","Aktien","0,09","39,20","15.122","592.782","592.782,40","Versorger","US30161N1019","NASDAQ","Vereinigte Staaten","USD"
"8035","TOKYO ELECTRON LTD","Aktien","0,09","269,08","2.200","591.983","591.983,34","IT","JP3571400005","Tokyo Stock Exchange","Japan","JPY"
"LHX","L3HARRIS TECHNOLOGIES INC","Aktien","0,09","175,45","3.367","590.740","590.740,15","Industrie","US5024311095","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"GIS","GENERAL MILLS INC","Aktien","0,09","61,87","9.533","589.807","589.806,71","Nichtzyklische Konsumgüter","US3703341046","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"9983","FAST RETAILING LTD","Aktien","0,09","655,15","900","589.636","589.636,08","Zyklische Konsumgüter ","JP3802300008","Tokyo Stock Exchange","Japan","JPY"
"DXCM","DEXCOM INC","Aktien","0,09","386,00","1.519","586.334","586.334,00","Gesundheitsversorgung","US2521311074","NASDAQ","Vereinigte Staaten","USD"
"COF","CAPITAL ONE FINANCIAL CORP","Aktien","0,09","79,88","7.325","585.121","585.121,00","Financials","US14040H1059","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ADYEN","ADYEN NV","Aktien","0,09","2.012,59","290","583.654","583.654,02","IT","NL0012969182","Euronext Amsterdam","Niederlande","EUR"
"CNC","CENTENE CORP","Aktien","0,09","64,20","9.080","582.936","582.936,00","Gesundheitsversorgung","US15135B1017","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"BX","BLACKSTONE GROUP INC CLASS A","Aktien","0,09","54,72","10.630","581.674","581.673,60","Financials","US09260D1072","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"4452","KAO CORP","Aktien","0,08","73,53","7.894","580.460","580.459,86","Nichtzyklische Konsumgüter","JP3205800000","Tokyo Stock Exchange","Japan","JPY"
"ANZ","AUSTRALIA AND NEW ZEALAND BANKING","Aktien","0,08","13,45","43.094","579.631","579.630,57","Financials","AU000000ANZ3","Asx - All Markets","Australien","AUD"
"TWTR","TWITTER INC","Aktien","0,08","45,90","12.600","578.340","578.340,00","Kommunikation","US90184L1026","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"8316","SUMITOMO MITSUI FINANCIAL GROUP IN","Aktien","0,08","28,38","20.321","576.808","576.808,28","Financials","JP3890350006","Tokyo Stock Exchange","Japan","JPY"
"VEEV","VEEVA SYSTEMS INC CLASS A","Aktien","0,08","294,12","1.961","576.769","576.769,32","Gesundheitsversorgung","US9224751084","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"TWLO","TWILIO INC CLASS A","Aktien","0,08","306,24","1.883","576.650","576.649,92","IT","US90138F1021","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SRE","SEMPRA ENERGY","Aktien","0,08","126,01","4.557","574.228","574.227,57","Versorger","US8168511090","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"HCA","HCA HEALTHCARE INC","Aktien","0,08","133,96","4.277","572.947","572.946,92","Gesundheitsversorgung","US40412C1018","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"6981","MURATA MANUFACTURING LTD","Aktien","0,08","65,00","8.700","565.535","565.535,00","IT","JP3914400001","Tokyo Stock Exchange","Japan","JPY"
"DSV","DSV PANALPINA","Aktien","0,08","169,07","3.343","565.193","565.193,48","Industrie","DK0060079531","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"CS","AXA SA","Aktien","0,08","19,13","29.523","564.916","564.915,64","Financials","FR0000120628","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"PSA","PUBLIC STORAGE REIT","Aktien","0,08","234,01","2.408","563.496","563.496,08","Immobilien","US74460D1090","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"6954","FANUC CORP","Aktien","0,08","193,46","2.900","561.034","561.033,55","Industrie","JP3802400006","Tokyo Stock Exchange","Japan","JPY"
"DOW","DOW INC","Aktien","0,08","49,36","11.283","556.929","556.928,88","Materialien","US2605571031","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"8001","ITOCHU CORP","Aktien","0,08","25,04","22.200","555.867","555.866,74","Industrie","JP3143600009","Tokyo Stock Exchange","Japan","JPY"
"TEL","TE CONNECTIVITY LTD","Aktien","0,08","107,35","5.164","554.355","554.355,40","IT","CH0102993182","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ROST","ROSS STORES INC","Aktien","0,08","98,41","5.606","551.686","551.686,46","Zyklische Konsumgüter ","US7782961038","NASDAQ","Vereinigte Staaten","USD"
"CSGP","COSTAR GROUP INC","Aktien","0,08","874,37","630","550.853","550.853,10","Industrie","US22160N1090","NASDAQ","Vereinigte Staaten","USD"
"SBAC","SBA COMMUNICATIONS REIT CORP CLASS","Aktien","0,08","314,63","1.745","549.029","549.029,35","Immobilien","US78410G1040","NASDAQ","Vereinigte Staaten","USD"
"VNA","VONOVIA SE","Aktien","0,08","69,40","7.896","547.970","547.969,55","Immobilien","DE000A1ML7J1","Xetra","Deutschland","EUR"
"SIKA","SIKA AG","Aktien","0,08","257,32","2.123","546.294","546.293,52","Materialien","CH0418792922","Six Swiss Exchange Ag","Schweiz","CHF"
"TROW","T ROWE PRICE GROUP INC","Aktien","0,08","142,21","3.828","544.380","544.379,88","Financials","US74144T1088","NASDAQ","Vereinigte Staaten","USD"
"UBER","UBER TECHNOLOGIES INC","Aktien","0,08","37,27","14.474","539.446","539.445,98","Industrie","US90353T1007","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"LSE","LONDON STOCK EXCHANGE GROUP PLC","Aktien","0,08","115,42","4.658","537.637","537.636,79","Financials","GB00B0SWJX34","London Stock Exchange","Vereinigtes Königreich","GBP"
"ERIC B","ERICSSON B","Aktien","0,08","10,93","49.108","536.705","536.704,95","IT","SE0000108656","Nasdaq Omx Nordic","Schweden","SEK"
"8058","MITSUBISHI CORP","Aktien","0,08","24,15","22.200","536.116","536.115,66","Industrie","JP3898400001","Tokyo Stock Exchange","Japan","JPY"
"SNPS","SYNOPSYS INC","Aktien","0,08","222,82","2.402","535.214","535.213,64","IT","US8716071076","NASDAQ","Vereinigte Staaten","USD"
"KLAC","KLA CORP","Aktien","0,08","211,04","2.533","534.564","534.564,32","IT","US4824801009","NASDAQ","Vereinigte Staaten","USD"
"EXPN","EXPERIAN PLC","Aktien","0,08","38,55","13.861","534.370","534.370,21","Industrie","GB00B19NLV48","London Stock Exchange","Vereinigtes Königreich","GBP"
"IDXX","IDEXX LABORATORIES INC","Aktien","0,08","400,65","1.325","530.861","530.861,25","Gesundheitsversorgung","US45168D1046","NASDAQ","Vereinigte Staaten","USD"
"WOW","WOOLWORTHS GROUP LTD","Aktien","0,08","27,29","19.411","529.746","529.746,38","Nichtzyklische Konsumgüter","AU000000WOW2","Asx - All Markets","Australien","AUD"
"CM","CANADIAN IMPERIAL BANK OF COMMERCE","Aktien","0,08","77,35","6.847","529.640","529.639,65","Financials","CA1360691010","Toronto Stock Exchange","Kanada","CAD"
"JCI","JOHNSON CONTROLS INTERNATIONAL PLC","Aktien","0,08","42,97","12.296","528.359","528.359,12","Industrie","IE00BY7QL619","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"RI","PERNOD RICARD SA","Aktien","0,08","163,22","3.213","524.417","524.417,24","Nichtzyklische Konsumgüter","FR0000120693","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"CMG","CHIPOTLE MEXICAN GRILL INC","Aktien","0,08","1.281,99","409","524.334","524.333,91","Zyklische Konsumgüter ","US1696561059","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ATCO A","ATLAS COPCO CLASS A","Aktien","0,08","48,59","10.759","522.808","522.808,03","Industrie","SE0011166610","Nasdaq Omx Nordic","Schweden","SEK"
"SAN","BANCO SANTANDER SA","Aktien","0,08","2,00","259.944","520.246","520.245,76","Financials","ES0113900J37","Bolsa De Madrid","Spanien","EUR"
"SYY","SYSCO CORP","Aktien","0,08","67,98","7.561","513.997","513.996,78","Nichtzyklische Konsumgüter","US8718291078","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
