Fondsposition per,"13.Okt.2020"
 
Emittententicker,Name,Anlageklasse,Gewichtung (%),Kurs,Nominale,Marktwert,Nominalwert,Sektor,ISIN,Börse,Standort,Marktwährung
"ENB","ENBRIDGE INC","Aktien","0,12","29,65","1.131.056","33.538.277","33.538.276,70","Energie","CA29250N1050","Toronto Stock Exchange","Kanada","CAD"
"HUM","HUMANA INC","Aktien","0,12","432,81","76.730","33.209.511","33.209.511,30","Gesundheitsversorgung","US4448591028","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"TFC","TRUIST FINANCIAL CORP","Aktien","0,12","42,60","776.382","33.073.873","33.073.873,20","Financials","US89832Q1094","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"DTE","DEUTSCHE TELEKOM N AG","Aktien","0,12","17,07","1.923.354","32.831.468","32.831.468,14","Kommunikation","DE0005557508","Xetra","Deutschland","EUR"
"GE","GENERAL ELECTRIC","Aktien","0,12","6,72","4.880.545","32.797.262","32.797.262,40","Industrie","US3696041033","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MU","MICRON TECHNOLOGY INC","Aktien","0,12","51,85","631.462","32.741.305","32.741.304,70","IT","US5951121038","NASDAQ","Vereinigte Staaten","USD"
"BAS","BASF N","Aktien","0,12","63,81","508.036","32.415.314","32.415.314,20","Materialien","DE000BASF111","Xetra","Deutschland","EUR"
"BSX","BOSTON SCIENTIFIC CORP","Aktien","0,12","40,92","788.742","32.275.323","32.275.322,64","Gesundheitsversorgung","US1011371077","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MELI","MERCADOLIBRE INC","Aktien","0,12","1.269,17","25.384","32.216.611","32.216.611,28","Zyklische Konsumgüter ","US58733R1023","NASDAQ","Vereinigte Staaten","USD"
"ICE","INTERCONTINENTAL EXCHANGE INC","Aktien","0,12","102,65","312.778","32.106.662","32.106.661,70","Financials","US45866F1049","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"DG","DOLLAR GENERAL CORP","Aktien","0,12","223,00","143.616","32.026.368","32.026.368,00","Zyklische Konsumgüter ","US2566771059","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"SCHW","CHARLES SCHWAB CORP","Aktien","0,12","37,61","849.366","31.944.655","31.944.655,26","Financials","US8085131055","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"BP.","BP PLC","Aktien","0,12","2,77","11.516.041","31.876.009","31.876.008,79","Energie","GB0007980591","London Stock Exchange","Vereinigtes Königreich","GBP"
"MMC","MARSH & MCLENNAN INC","Aktien","0,12","114,95","276.763","31.813.907","31.813.906,85","Financials","US5717481023","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"6098","RECRUIT HOLDINGS LTD","Aktien","0,12","40,92","771.100","31.557.122","31.557.122,28","Industrie","JP3970300004","Tokyo Stock Exchange","Japan","JPY"
"388","HONG KONG EXCHANGES AND CLEARING L","Aktien","0,12","48,62","648.807","31.544.578","31.544.577,75","Financials","HK0388045442","Hong Kong Exchanges And Clearing Ltd","Hongkong","HKD"
"SHW","SHERWIN WILLIAMS","Aktien","0,12","697,18","45.184","31.501.381","31.501.381,12","Materialien","US8243481061","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"4502","TAKEDA PHARMACEUTICAL LTD","Aktien","0,12","35,05","897.495","31.457.185","31.457.184,87","Gesundheitsversorgung","JP3463000004","Tokyo Stock Exchange","Japan","JPY"
"NSC","NORFOLK SOUTHERN CORP","Aktien","0,12","214,98","145.244","31.224.555","31.224.555,12","Industrie","US6558441084","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"RDSA","ROYAL DUTCH SHELL PLC","Aktien","0,12","12,76","2.444.589","31.189.888","31.189.887,68","Energie","GB00B03MLX29","London Stock Exchange","Vereinigtes Königreich","GBP"
"KER","KERING SA","Aktien","0,11","691,96","44.599","30.860.567","30.860.567,05","Zyklische Konsumgüter ","FR0000121485","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"LRCX","LAM RESEARCH CORP","Aktien","0,11","374,19","81.923","30.654.767","30.654.767,37","IT","US5128071082","NASDAQ","Vereinigte Staaten","USD"
"CB","CHUBB LTD","Aktien","0,11","118,57","257.800","30.567.346","30.567.346,00","Financials","CH0044328745","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ZURN","ZURICH INSURANCE GROUP AG","Aktien","0,11","347,01","87.795","30.465.960","30.465.960,28","Financials","CH0011075394","Six Swiss Exchange Ag","Schweiz","CHF"
"KMB","KIMBERLY CLARK CORP","Aktien","0,11","154,22","197.529","30.462.922","30.462.922,38","Nichtzyklische Konsumgüter","US4943681035","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"EL","ESTEE LAUDER INC CLASS A","Aktien","0,11","223,02","135.795","30.285.001","30.285.000,90","Nichtzyklische Konsumgüter","US5184391044","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"BNS","BANK OF NOVA SCOTIA","Aktien","0,11","42,75","704.254","30.107.274","30.107.273,90","Financials","CA0641491075","Toronto Stock Exchange","Kanada","CAD"
"USB","US BANCORP","Aktien","0,11","38,42","779.160","29.935.327","29.935.327,20","Financials","US9029733048","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ILMN","ILLUMINA INC","Aktien","0,11","345,14","86.718","29.929.851","29.929.850,52","Gesundheitsversorgung","US4523271090","NASDAQ","Vereinigte Staaten","USD"
"ADSK","AUTODESK INC","Aktien","0,11","244,09","121.688","29.702.824","29.702.823,92","IT","US0527691069","NASDAQ","Vereinigte Staaten","USD"
"GPN","GLOBAL PAYMENTS INC","Aktien","0,11","180,03","164.234","29.567.047","29.567.047,02","IT","US37940X1028","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ABBN","ABB LTD","Aktien","0,11","26,76","1.102.524","29.499.575","29.499.575,18","Industrie","CH0012221716","Six Swiss Exchange Ag","Schweiz","CHF"
"DAI","DAIMLER AG","Aktien","0,11","57,40","512.222","29.400.928","29.400.928,13","Zyklische Konsumgüter ","DE0007100000","Xetra","Deutschland","EUR"
"EW","EDWARDS LIFESCIENCES CORP","Aktien","0,11","83,94","346.270","29.065.904","29.065.903,80","Gesundheitsversorgung","US28176E1082","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ABX","BARRICK GOLD CORP","Aktien","0,11","27,97","1.033.531","28.908.033","28.908.032,77","Materialien","CA0679011084","Toronto Stock Exchange","Kanada","CAD"
"BAYN","BAYER AG","Aktien","0,11","52,55","548.160","28.808.220","28.808.219,90","Gesundheitsversorgung","DE000BAY0017","Xetra","Deutschland","EUR"
"NEM","NEWMONT","Aktien","0,11","62,76","455.954","28.615.673","28.615.673,04","Materialien","US6516391066","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"NOC","NORTHROP GRUMMAN CORP","Aktien","0,11","312,60","91.266","28.529.752","28.529.751,60","Industrie","US6668071029","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"WBC","WESTPAC BANKING CORPORATION CORP","Aktien","0,11","13,59","2.091.502","28.422.634","28.422.633,75","Financials","AU000000WBC1","Asx - All Markets","Australien","AUD"
"8306","MITSUBISHI UFJ FINANCIAL GROUP INC","Aktien","0,11","4,05","6.996.236","28.346.904","28.346.904,00","Financials","JP3902900004","Tokyo Stock Exchange","Japan","JPY"
"ECL","ECOLAB INC","Aktien","0,11","201,05","140.632","28.274.064","28.274.063,60","Materialien","US2788651006","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"MCO","MOODYS CORP","Aktien","0,10","293,41","95.642","28.062.319","28.062.319,22","Financials","US6153691059","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"WM","WASTE MANAGEMENT INC","Aktien","0,10","115,50","241.983","27.949.037","27.949.036,50","Industrie","US94106L1098","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"PRX","PROSUS NV","Aktien","0,10","97,19","284.562","27.657.532","27.657.532,36","Zyklische Konsumgüter ","NL0013654783","Euronext Amsterdam","Niederlande","EUR"
"PNC","PNC FINANCIAL SERVICES GROUP INC","Aktien","0,10","112,51","244.361","27.493.056","27.493.056,11","Financials","US6934751057","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"AON","AON PLC CLASS A","Aktien","0,10","210,89","129.966","27.408.530","27.408.529,74","Financials","IE00BLP1HW54","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"BIIB","BIOGEN INC","Aktien","0,10","291,46","93.275","27.185.932","27.185.931,50","Gesundheitsversorgung","US09062X1037","NASDAQ","Vereinigte Staaten","USD"
"DG","VINCI SA","Aktien","0,10","85,66","314.985","26.981.847","26.981.846,93","Industrie","FR0000125486","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"4063","SHIN ETSU CHEMICAL LTD","Aktien","0,10","134,13","201.057","26.966.995","26.966.995,17","Materialien","JP3371200001","Tokyo Stock Exchange","Japan","JPY"
"DPW","DEUTSCHE POST AG","Aktien","0,10","48,70","546.129","26.597.776","26.597.775,53","Industrie","DE0005552004","Xetra","Deutschland","EUR"
"BHP","BHP GROUP PLC","Aktien","0,10","21,43","1.237.233","26.510.068","26.510.067,77","Materialien","GB00BH0P3Z91","London Stock Exchange","Vereinigtes Königreich","GBP"
"ADI","ANALOG DEVICES INC","Aktien","0,10","123,59","212.949","26.318.367","26.318.366,91","IT","US0326541051","NASDAQ","Vereinigte Staaten","USD"
"RDSB","ROYAL DUTCH SHELL PLC CLASS B","Aktien","0,10","12,36","2.128.221","26.299.443","26.299.443,34","Energie","GB00B03MM408","London Stock Exchange","Vereinigtes Königreich","GBP"
"6367","DAIKIN INDUSTRIES LTD","Aktien","0,10","179,99","145.149","26.125.032","26.125.032,03","Industrie","JP3481800005","Tokyo Stock Exchange","Japan","JPY"
"PHIA","KONINKLIJKE PHILIPS NV","Aktien","0,10","48,47","526.564","25.524.326","25.524.326,34","Gesundheitsversorgung","NL0000009538","Euronext Amsterdam","Niederlande","EUR"
"7741","HOYA CORP","Aktien","0,09","114,99","221.323","25.448.947","25.448.946,84","Gesundheitsversorgung","JP3837800006","Tokyo Stock Exchange","Japan","JPY"
"REL","RELX PLC","Aktien","0,09","22,19","1.142.601","25.350.410","25.350.409,64","Industrie","GB00B2B0DG97","London Stock Exchange","Vereinigtes Königreich","GBP"
"UBSG","UBS GROUP AG","Aktien","0,09","11,65","2.174.642","25.332.747","25.332.746,87","Financials","CH0244767585","Six Swiss Exchange Ag","Schweiz","CHF"
"NAB","NATIONAL AUSTRALIA BANK LTD","Aktien","0,09","13,87","1.825.840","25.322.780","25.322.780,37","Financials","AU000000NAB4","Asx - All Markets","Australien","AUD"
"ABI","ANHEUSER BUSCH INBEV NV","Aktien","0,09","58,04","436.043","25.307.433","25.307.433,40","Nichtzyklische Konsumgüter","BE0974293251","Nyse Euronext - Euronext Brussels","Belgien","EUR"
"LONN","LONZA GROUP AG","Aktien","0,09","612,83","41.104","25.189.582","25.189.581,97","Gesundheitsversorgung","CH0013841017","Six Swiss Exchange Ag","Schweiz","CHF"
"ROP","ROPER TECHNOLOGIES INC","Aktien","0,09","423,76","59.246","25.106.085","25.106.084,96","Industrie","US7766961061","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"BAM.A","BROOKFIELD ASSET MANAGEMENT INC CL","Aktien","0,09","34,40","728.504","25.061.558","25.061.557,81","Financials","CA1125851040","Toronto Stock Exchange","Kanada","CAD"
"AEP","AMERICAN ELECTRIC POWER INC","Aktien","0,09","89,23","279.149","24.908.465","24.908.465,27","Versorger","US0255371017","NASDAQ","Vereinigte Staaten","USD"
"4568","DAIICHI SANKYO LTD","Aktien","0,09","26,84","925.971","24.856.927","24.856.927,49","Gesundheitsversorgung","JP3475350009","Tokyo Stock Exchange","Japan","JPY"
"DD","DUPONT DE NEMOURS INC","Aktien","0,09","58,32","425.901","24.838.546","24.838.546,32","Materialien","US26614N1028","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"LULU","LULULEMON ATHLETICA INC","Aktien","0,09","356,29","69.547","24.778.901","24.778.900,63","Zyklische Konsumgüter ","US5500211090","NASDAQ","Vereinigte Staaten","USD"
"AIR","AIRBUS GROUP","Aktien","0,09","74,79","330.592","24.723.585","24.723.584,55","Industrie","NL0000235190","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"NG.","NATIONAL GRID PLC","Aktien","0,09","12,18","2.014.325","24.525.764","24.525.763,72","Versorger","GB00BDR05C01","London Stock Exchange","Vereinigtes Königreich","GBP"
"ETN","EATON PLC","Aktien","0,09","107,60","227.250","24.452.100","24.452.100,00","Industrie","IE00B8KQN827","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"9437","NTT DOCOMO INC","Aktien","0,09","36,74","663.700","24.382.100","24.382.099,78","Kommunikation","JP3165650007","Tokyo Stock Exchange","Japan","JPY"
"WDAY","WORKDAY INC CLASS A","Aktien","0,09","232,90","104.355","24.304.280","24.304.279,50","IT","US98138H1014","NASDAQ","Vereinigte Staaten","USD"
"TRP","TC ENERGY CORP","Aktien","0,09","43,62","549.502","23.968.308","23.968.307,80","Energie","CA87807B1076","Toronto Stock Exchange","Kanada","CAD"
"9433","KDDI CORP","Aktien","0,09","25,55","937.250","23.947.455","23.947.454,64","Kommunikation","JP3496400007","Tokyo Stock Exchange","Japan","JPY"
"BNP","BNP PARIBAS SA","Aktien","0,09","37,79","633.558","23.939.825","23.939.825,33","Financials","FR0000131104","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"CP","CANADIAN PACIFIC RAILWAY LTD","Aktien","0,09","317,23","75.117","23.829.452","23.829.451,84","Industrie","CA13645T1003","Toronto Stock Exchange","Kanada","CAD"
"8035","TOKYO ELECTRON LTD","Aktien","0,09","272,37","86.980","23.691.099","23.691.098,69","IT","JP3571400005","Tokyo Stock Exchange","Japan","JPY"
"DLR","DIGITAL REALTY TRUST REIT INC","Aktien","0,09","157,98","149.572","23.629.385","23.629.384,56","Immobilien","US2538681030","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"EMR","EMERSON ELECTRIC","Aktien","0,09","68,89","341.523","23.527.519","23.527.519,47","Industrie","US2910111044","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"VEEV","VEEVA SYSTEMS INC CLASS A","Aktien","0,09","308,55","75.894","23.417.094","23.417.093,70","Gesundheitsversorgung","US9224751084","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"6594","NIDEC CORP","Aktien","0,09","95,70","244.400","23.389.776","23.389.775,90","Industrie","JP3734800000","Tokyo Stock Exchange","Japan","JPY"
"CTSH","COGNIZANT TECHNOLOGY SOLUTIONS COR","Aktien","0,09","73,22","314.258","23.009.971","23.009.970,76","IT","US1924461023","NASDAQ","Vereinigte Staaten","USD"
"EA","ELECTRONIC ARTS INC","Aktien","0,09","132,94","172.764","22.967.246","22.967.246,16","Kommunikation","US2855121099","NASDAQ","Vereinigte Staaten","USD"
"EL","ESSILORLUXOTTICA SA","Aktien","0,09","140,28","163.391","22.920.829","22.920.829,33","Zyklische Konsumgüter ","FR0000121667","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"IFX","INFINEON TECHNOLOGIES AG","Aktien","0,09","32,37","704.813","22.816.443","22.816.443,25","IT","DE0006231004","Xetra","Deutschland","EUR"
"DOCU","DOCUSIGN INC","Aktien","0,08","238,21","95.321","22.706.415","22.706.415,41","IT","US2561631068","NASDAQ","Vereinigte Staaten","USD"
"BAX","BAXTER INTERNATIONAL INC","Aktien","0,08","80,10","283.309","22.693.051","22.693.050,90","Gesundheitsversorgung","US0718131099","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"BN","DANONE SA","Aktien","0,08","64,59","348.145","22.487.382","22.487.381,84","Nichtzyklische Konsumgüter","FR0000120644","Nyse Euronext - Euronext Paris","Frankreich","EUR"
"EBAY","EBAY INC","Aktien","0,08","57,59","389.273","22.418.232","22.418.232,07","Zyklische Konsumgüter ","US2786421030","NASDAQ","Vereinigte Staaten","USD"
"TWLO","TWILIO INC CLASS A","Aktien","0,08","337,88","66.310","22.404.823","22.404.822,80","IT","US90138F1021","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"COP","CONOCOPHILLIPS","Aktien","0,08","34,88","635.965","22.182.459","22.182.459,20","Energie","US20825C1045","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"WES","WESFARMERS LTD","Aktien","0,08","34,15","648.667","22.154.013","22.154.013,24","Zyklische Konsumgüter ","AU000000WES1","Asx - All Markets","Australien","AUD"
"VOD","VODAFONE GROUP PLC","Aktien","0,08","1,45","15.229.223","22.149.869","22.149.869,27","Kommunikation","GB00BH4HKS39","London Stock Exchange","Vereinigtes Königreich","GBP"
"7267","HONDA MOTOR LTD","Aktien","0,08","24,27","910.950","22.105.870","22.105.869,62","Zyklische Konsumgüter ","JP3854600008","Tokyo Stock Exchange","Japan","JPY"
"LHX","L3HARRIS TECHNOLOGIES INC","Aktien","0,08","174,41","126.656","22.090.073","22.090.072,96","Industrie","US5024311095","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"6981","MURATA MANUFACTURING LTD","Aktien","0,08","67,61","325.518","22.007.589","22.007.589,24","IT","JP3914400001","Tokyo Stock Exchange","Japan","JPY"
"CNC","CENTENE CORP","Aktien","0,08","65,37","336.131","21.972.883","21.972.883,47","Gesundheitsversorgung","US15135B1017","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"ANZ","AUSTRALIA AND NEW ZEALAND BANKING","Aktien","0,08","13,98","1.571.880","21.969.577","21.969.577,31","Financials","AU000000ANZ3","Asx - All Markets","Australien","AUD"
"EXC","EXELON CORP","Aktien","0,08","40,98","534.063","21.885.902","21.885.901,74","Versorger","US30161N1019","NASDAQ","Vereinigte Staaten","USD"
"GM","GENERAL MOTORS","Aktien","0,08","31,87","684.818","21.825.150","21.825.149,66","Zyklische Konsumgüter ","US37045V1008","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"6954","FANUC CORP","Aktien","0,08","198,28","109.851","21.780.757","21.780.756,86","Industrie","JP3802400006","Tokyo Stock Exchange","Japan","JPY"
"GIVN","GIVAUDAN SA","Aktien","0,08","4.455,02","4.887","21.771.697","21.771.697,31","Materialien","CH0010645932","Six Swiss Exchange Ag","Schweiz","CHF"
"PRU","PRUDENTIAL PLC","Aktien","0,08","14,78","1.472.130","21.764.796","21.764.795,78","Financials","GB0007099541","London Stock Exchange","Vereinigtes Königreich","GBP"
"BMO","BANK OF MONTREAL","Aktien","0,08","61,95","351.028","21.744.554","21.744.553,56","Financials","CA0636711016","Toronto Stock Exchange","Kanada","CAD"
"DXCM","DEXCOM INC","Aktien","0,08","400,94","54.052","21.671.609","21.671.608,88","Gesundheitsversorgung","US2521311074","NASDAQ","Vereinigte Staaten","USD"
"NXPI","NXP SEMICONDUCTORS NV","Aktien","0,08","136,84","157.513","21.554.079","21.554.078,92","IT","NL0009538784","NASDAQ","Vereinigte Staaten","USD"
"8316","SUMITOMO MITSUI FINANCIAL GROUP IN","Aktien","0,08","28,61","751.878","21.508.691","21.508.690,79","Financials","JP3890350006","Tokyo Stock Exchange","Japan","JPY"
"HCA","HCA HEALTHCARE INC","Aktien","0,08","132,94","161.034","21.407.860","21.407.859,96","Gesundheitsversorgung","US40412C1018","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"DSV","DSV PANALPINA","Aktien","0,08","172,53","123.954","21.385.373","21.385.372,55","Industrie","DK0060079531","Omx Nordic Exchange Copenhagen A/S","Dänemark","DKK"
"9983","FAST RETAILING LTD","Aktien","0,08","651,73","32.755","21.347.315","21.347.315,11","Zyklische Konsumgüter ","JP3802300008","Tokyo Stock Exchange","Japan","JPY"
"CMG","CHIPOTLE MEXICAN GRILL INC","Aktien","0,08","1.325,22","16.106","21.343.993","21.343.993,32","Zyklische Konsumgüter ","US1696561059","New York Stock Exchange Inc.","Vereinigte Staaten","USD"
"XEL","XCEL ENERGY INC","Aktien","0,08","73,00","291.879","21.307.167","21.307.167,00","Versorger","US98389B1008","NASDAQ","Vereinigte Staaten","USD"
